Episode 100/1000, Average Reward: -28.00
Episode 200/1000, Average Reward: 3.03
Episode 300/1000, Average Reward: -8.48
Episode 400/1000, Average Reward: -1.02
Episode 500/1000, Average Reward: 1.23
Episode 600/1000, Average Reward: 0.21
Episode 700/1000, Average Reward: -4.22
Episode 800/1000, Average Reward: -2.59
Episode 900/1000, Average Reward: 0.43
Episode 1000/1000, Average Reward: 0.48
